"filter.id","EQ_ID","rec.id","Year","Month","Day","Hour","Minute","Second","Lat","Lat.min","Lon","Lon.min","Depth","ML","Sta.num","closest.epi","angle","RMS","ERH","ERZ","N","Number","quality","Lon.X","Lat.Y","Pfile","ts_name","P_arr_time","S_arr_time","Index","Sec_CMT","Lon_CMT","Lat_CMT","Dep_CMT","Mw_CMT","Strike1_CMT","Dip1_CMT","Slip1_CMT","Strike2_CMT","Dip2_CMT","Slip2_CMT","CMT.sec","CMT.id","Sec_BATS","EQ_Lat_BATS","EQ_Lon_BATS","Depth_CWB","ML_BATS","Strike1_BATS","Dip1_BATS","Slip1_BATS","Strike2_BATS","Dip2_BATS","Slip2_BATS","M0_BATS","Mw_BATS","BATS.sec","BATS.id","FM1_total_sec","sec_diff","abs_sec_diff","FM_loc.x","FM_loc.y","R_diff","Lon.WU","Lat.WU","Dep.WU","ML.WU","Strike1.WU","Dip1.WU","Slip1.WU","Strike2.WU","Dip2.WU","Slip2.WU","has_FM","final.Lon","final.Lat","final.Dep","Tran_Mw","Final_Mw","Mw_index","Final_Strike_1","Final_Dip_1","Final_Slip_1","Final_Strike_2","Final_Dip_2","Final_Slip_2","FM_Index","Fnm_1","Frv_1","Fnm_2","Frv_2","Sta","Name","County","City","Net","Lon.Sta.X","Lat.Sta.Y","El.","address","Lon_67","Lat_67","X2020_pick","suggested.Vs30_EGDT","PS_log.30m","LT.SiteClass.Vs30","LT.SiteClass.2001","LT.Vs30.measured","LT.Vs30.estimated","X2020.Vs30","Vs30.Index","NOTE","Rrup_p1","Rrup_p2","Avg_Rrup","Hypo","Adopted_Rrup"
"B001068","2018_1208_1607_08","2018_1208_1607_08_WJS",2018,12,8,16,7,7.79,23,37.14,120,42.88,15.77,4.21,99,4.5,19,0.28,0.1,0.1,"F",276,"B",120.714666666667,23.619,"24081607.P18","201812081607_WJS_24081607.P18.asc",20.00391,24.00391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.79,23.619,120.7146,15.77,4.21,337.35,56.82,17.93,237.31,75.07,145.5,4.38e+21,3.7,427.79,"BATS_5894",427.79,0,0,120.7146,23.619,0.00733333333357677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120.714666666667,23.619,15.77,4.03,3.94,"BATS",337.35,56.82,17.93,237.31,75.07,145.5,"BATS",0,0,0,1,"WJS","竹山","南投縣","竹山鎮","CWB_BH",120.7279,23.8219,175,"社寮里大公街100號",221449.067,2635531.628,500.942,NA,NA,NA,NA,NA,NA,500.942,"pick",NA,NA,NA,NA,27.4868708477338,27.4868708477338
"B001069","2018_1208_1607_08","2018_1208_1607_08_WSL",2018,12,8,16,7,7.79,23,37.14,120,42.88,15.77,4.21,99,4.5,19,0.28,0.1,0.1,"F",276,"B",120.714666666667,23.619,"24081607.P18","201812081607_WSL_24081607.P18.asc",19.99219,27.99219,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.79,23.619,120.7146,15.77,4.21,337.35,56.82,17.93,237.31,75.07,145.5,4.38e+21,3.7,427.79,"BATS_5894",427.79,0,0,120.7146,23.619,0.00733333333357677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120.714666666667,23.619,15.77,4.03,3.94,"BATS",337.35,56.82,17.93,237.31,75.07,145.5,"BATS",0,0,0,1,"WSL","水林","雲林縣","水林鄉","CWB_BH",120.227874,23.522687,455,"雲林縣雲林縣水林鄉松北村一之一號(蔦松國中)05-7841801",170324.792,2602581.394,214.66,NA,NA,NA,NA,NA,NA,214.66,"pick",NA,NA,NA,NA,53.2172606303631,53.2172606303631
"B001070","2018_1208_1607_08","2018_1208_1607_08_WTK",2018,12,8,16,7,7.79,23,37.14,120,42.88,15.77,4.21,99,4.5,19,0.28,0.1,0.1,"F",276,"B",120.714666666667,23.619,"24081607.P18","201812081607_WTK_24081607.P18.asc",20,25.40234,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.79,23.619,120.7146,15.77,4.21,337.35,56.82,17.93,237.31,75.07,145.5,4.38e+21,3.7,427.79,"BATS_5894",427.79,0,0,120.7146,23.619,0.00733333333357677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120.714666666667,23.619,15.77,4.03,3.94,"BATS",337.35,56.82,17.93,237.31,75.07,145.5,"BATS",0,0,0,1,"WTK","土庫","雲林縣","土庫鎮","CWB_BH",120.3886,23.6877,-358,"復興路318號",186816.044,2620776.861,211.351,NA,NA,NA,NA,NA,NA,211.351,"pick",NA,NA,NA,NA,37.5926658405599,37.5926658405599
"B001071","2018_1209_1515_41","2018_1209_1515_41_EAH",2018,12,9,15,15,41.33,24,3.11,121,31.02,19.68,5.16,99,9.5,30,0.29,0.1,0.1,"F",278,"B",121.517,24.0518333333333,"24091515.P18","201812091515_EAH_24091515.P18.asc",20,25.30078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.33,24.0518,121.517,19.68,5.16,65.25,32.73,125.08,205.4,63.74,69.73,1.2e+23,4.66,941.33,"BATS_5895",941.33,0,0,121.517,24.0518,0.00333333333344399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.517,24.0518333333333,19.68,5.02,4.84,"BATS",65.25,32.73,125.08,205.4,63.74,69.73,"BATS",0,1,0,1,"EAH","澳花","宜蘭縣","南澳鄉","CWB_BH",121.7393,24.3293,-49,"澳花國小",324197.675,2691898.34,511.236,NA,NA,NA,NA,NA,NA,511.236,"pick",NA,41.025569916,41.064002991,41.0447864535,42.9171960989998,41.0447864535
"B001072","2018_1209_1515_41","2018_1209_1515_41_EHYH",2018,12,9,15,15,41.33,24,3.11,121,31.02,19.68,5.16,99,9.5,30,0.29,0.1,0.1,"F",278,"B",121.517,24.0518333333333,"24091515.P18","201812091515_EHYH_24091515.P18.asc",20,28.30078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.33,24.0518,121.517,19.68,5.16,65.25,32.73,125.08,205.4,63.74,69.73,1.2e+23,4.66,941.33,"BATS_5895",941.33,0,0,121.517,24.0518,0.00333333333344399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.517,24.0518333333333,19.68,5.02,4.84,"BATS",65.25,32.73,125.08,205.4,63.74,69.73,"BATS",0,1,0,1,"EHYH","紅葉","花蓮縣","萬榮鄉","CWB_BH",121.3451,23.4938,18,"紅葉國小",284418.378,2599212.691,587.185,NA,NA,NA,NA,NA,NA,587.185,"pick",NA,65.793052673,65.491928101,65.642490387,67.1878596250841,65.642490387
"B001073","2018_1209_1515_41","2018_1209_1515_41_ELD",2018,12,9,15,15,41.33,24,3.11,121,31.02,19.68,5.16,99,9.5,30,0.29,0.1,0.1,"F",278,"B",121.517,24.0518333333333,"24091515.P18","201812091515_ELD_24091515.P18.asc",20.00391,33.00391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.33,24.0518,121.517,19.68,5.16,65.25,32.73,125.08,205.4,63.74,69.73,1.2e+23,4.66,941.33,"BATS_5895",941.33,0,0,121.517,24.0518,0.00333333333344399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.517,24.0518333333333,19.68,5.02,4.84,"BATS",65.25,32.73,125.08,205.4,63.74,69.73,"BATS",0,1,0,1,"ELD","利稻","臺東縣","海端鄉","CWB_BH",121.025,23.1864,1040,"臺東縣海端鄉霧鹿村2鄰12號",251730.382,2565129.678,760,902.74,NA,NA,NA,NA,NA,760,"pick",NA,108.455780029,108.538787842,108.4972839355,109.978141505483,108.4972839355
"B001074","2018_1209_1515_41","2018_1209_1515_41_EWT",2018,12,9,15,15,41.33,24,3.11,121,31.02,19.68,5.16,99,9.5,30,0.29,0.1,0.1,"F",278,"B",121.517,24.0518333333333,"24091515.P18","201812091515_EWT_24091515.P18.asc",20,26.40234,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.33,24.0518,121.517,19.68,5.16,65.25,32.73,125.08,205.4,63.74,69.73,1.2e+23,4.66,941.33,"BATS_5895",941.33,0,0,121.517,24.0518,0.00333333333344399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.517,24.0518333333333,19.68,5.02,4.84,"BATS",65.25,32.73,125.08,205.4,63.74,69.73,"BATS",0,1,0,1,"EWT","武塔","宜蘭縣","南澳鄉","CWB_BH",121.7783,24.445,37,"武塔村新溪路1號",328083.794,2704734.863,328.357,NA,NA,NA,NA,NA,NA,328.357,"pick",NA,52.778770447,52.93756485,52.8581676485,54.6616356871984,52.8581676485
"B001075","2018_1209_1515_41","2018_1209_1515_41_OWD",2018,12,9,15,15,41.33,24,3.11,121,31.02,19.68,5.16,99,9.5,30,0.29,0.1,0.1,"F",278,"B",121.517,24.0518333333333,"24091515.P18","201812091515_OWD_24091515.P18.asc",19.99219,25.08984,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.33,24.0518,121.517,19.68,5.16,65.25,32.73,125.08,205.4,63.74,69.73,1.2e+23,4.66,941.33,"BATS_5895",941.33,0,0,121.517,24.0518,0.00333333333344399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.517,24.0518333333333,19.68,5.02,4.84,"BATS",65.25,32.73,125.08,205.4,63.74,69.73,"BATS",0,1,0,1,"OWD","奧萬大","南投縣","仁愛鄉","CWB_BH",121.1759,23.9545,1263,"親愛村大安路153號",267073.817,2650201.11,760,NA,NA,NA,NA,NA,NA,760,"pick",NA,39.642089844,40.384735107,40.0134124755,41.3284812689748,40.0134124755
"B001076","2018_1209_1515_41","2018_1209_1515_41_SHUL",2018,12,9,15,15,41.33,24,3.11,121,31.02,19.68,5.16,99,9.5,30,0.29,0.1,0.1,"F",278,"B",121.517,24.0518333333333,"24091515.P18","201812091515_SHUL_24091515.P18.asc",19.99219,24.89062,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.33,24.0518,121.517,19.68,5.16,65.25,32.73,125.08,205.4,63.74,69.73,1.2e+23,4.66,941.33,"BATS_5895",941.33,0,0,121.517,24.0518,0.00333333333344399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.517,24.0518333333333,19.68,5.02,4.84,"BATS",65.25,32.73,125.08,205.4,63.74,69.73,"BATS",0,1,0,1,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,34.831012726,33.652988434,34.24200058,35.5818652687011,34.24200058
"B001077","2018_1209_1515_41","2018_1209_1515_41_WJS",2018,12,9,15,15,41.33,24,3.11,121,31.02,19.68,5.16,99,9.5,30,0.29,0.1,0.1,"F",278,"B",121.517,24.0518333333333,"24091515.P18","201812091515_WJS_24091515.P18.asc",20,31.39844,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.33,24.0518,121.517,19.68,5.16,65.25,32.73,125.08,205.4,63.74,69.73,1.2e+23,4.66,941.33,"BATS_5895",941.33,0,0,121.517,24.0518,0.00333333333344399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.517,24.0518333333333,19.68,5.02,4.84,"BATS",65.25,32.73,125.08,205.4,63.74,69.73,"BATS",0,1,0,1,"WJS","竹山","南投縣","竹山鎮","CWB_BH",120.7279,23.8219,175,"社寮里大公街100號",221449.067,2635531.628,500.942,NA,NA,NA,NA,NA,NA,500.942,"pick",NA,84.974456787,85.588020325,85.281238556,86.5384529616748,85.281238556
"B001078","2018_1210_1058_08","2018_1210_1058_08_CHKH",2018,12,10,10,58,7.71,23,3.74,121,20.29,18.75,4.61,99,5.3,112,0.31,0.1,0.1,"F",250,"C",121.338166666667,23.0623333333333,"24101057.P18","201812101058_CHKH_24101057.P18.asc",20,23.39844,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71,23.0623,121.3381,18.75,4.61,241.35,27.96,125.72,22.2,67.63,72.79,2.43e+22,4.19,3487.71,"BATS_5896",3487.71,0,0,121.3381,23.0623,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.338166666667,23.0623333333333,18.75,4.45,4.4,"BATS",241.35,27.96,125.72,22.2,67.63,72.79,"BATS",0,1,0,1,"CHKH","博愛","臺東縣","成功鎮","CWB_BH",121.3957,23.1917,-93,"忠孝國小博愛分校",289678.09,2565771.448,409.563,NA,NA,NA,NA,NA,NA,409.563,"pick",NA,NA,NA,NA,24.3214633811372,24.3214633811372
"B001079","2018_1210_1058_08","2018_1210_1058_08_EDH",2018,12,10,10,58,7.71,23,3.74,121,20.29,18.75,4.61,99,5.3,112,0.31,0.1,0.1,"F",250,"C",121.338166666667,23.0623333333333,"24101057.P18","201812101058_EDH_24101057.P18.asc",20,22.80078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71,23.0623,121.3381,18.75,4.61,241.35,27.96,125.72,22.2,67.63,72.79,2.43e+22,4.19,3487.71,"BATS_5896",3487.71,0,0,121.3381,23.0623,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.338166666667,23.0623333333333,18.75,4.45,4.4,"BATS",241.35,27.96,125.72,22.2,67.63,72.79,"BATS",0,1,0,1,"EDH","東河","臺東縣","東河鄉","CWB_BH",121.3039,22.9725,-221,"東河村16鄰35號",280331.122,2541475.601,519.107,663.94,1,NA,NA,NA,NA,663.94,"EGDT.mea",NA,NA,NA,NA,21.514297571615,21.514297571615
"B001080","2018_1210_1058_08","2018_1210_1058_08_EHD",2018,12,10,10,58,7.71,23,3.74,121,20.29,18.75,4.61,99,5.3,112,0.31,0.1,0.1,"F",250,"C",121.338166666667,23.0623333333333,"24101057.P18","201812101058_EHD_24101057.P18.asc",20,23.69922,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71,23.0623,121.3381,18.75,4.61,241.35,27.96,125.72,22.2,67.63,72.79,2.43e+22,4.19,3487.71,"BATS_5896",3487.71,0,0,121.3381,23.0623,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.338166666667,23.0623333333333,18.75,4.45,4.4,"BATS",241.35,27.96,125.72,22.2,67.63,72.79,"BATS",0,1,0,1,"EHD","廣原國小","台東縣","海端鄉","CWB_BH",121.2061,23.1488,322.44301,"台東縣海端鄉廣原村大埔1號",270275.768,2560980.717,460.577,NA,NA,NA,NA,NA,NA,460.577,"pick",NA,NA,NA,NA,25.0258491364429,25.0258491364429
"B001081","2018_1210_1058_08","2018_1210_1058_08_ELD",2018,12,10,10,58,7.71,23,3.74,121,20.29,18.75,4.61,99,5.3,112,0.31,0.1,0.1,"F",250,"C",121.338166666667,23.0623333333333,"24101057.P18","201812101058_ELD_24101057.P18.asc",20,24.60156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71,23.0623,121.3381,18.75,4.61,241.35,27.96,125.72,22.2,67.63,72.79,2.43e+22,4.19,3487.71,"BATS_5896",3487.71,0,0,121.3381,23.0623,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.338166666667,23.0623333333333,18.75,4.45,4.4,"BATS",241.35,27.96,125.72,22.2,67.63,72.79,"BATS",0,1,0,1,"ELD","利稻","臺東縣","海端鄉","CWB_BH",121.025,23.1864,1040,"臺東縣海端鄉霧鹿村2鄰12號",251730.382,2565129.678,760,902.74,NA,NA,NA,NA,NA,760,"pick",NA,NA,NA,NA,39.6143069609958,39.6143069609958
"B001082","2018_1210_1058_08","2018_1210_1058_08_LDU",2018,12,10,10,58,7.71,23,3.74,121,20.29,18.75,4.61,99,5.3,112,0.31,0.1,0.1,"F",250,"C",121.338166666667,23.0623333333333,"24101057.P18","201812101058_LDU_24101057.P18.asc",20.00391,26.20312,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71,23.0623,121.3381,18.75,4.61,241.35,27.96,125.72,22.2,67.63,72.79,2.43e+22,4.19,3487.71,"BATS_5896",3487.71,0,0,121.3381,23.0623,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.338166666667,23.0623333333333,18.75,4.45,4.4,"BATS",241.35,27.96,125.72,22.2,67.63,72.79,"BATS",0,1,0,1,"LDU","綠島","臺東縣","綠島鄉","CWB_BH",121.4693,22.6733,-185,"中寮村3號",297395.704,2508388.783,607.486,617.87,NA,NA,NA,NA,NA,607.486,"pick",NA,NA,NA,NA,48.8746429654478,48.8746429654478
"B001083","2018_1210_1058_08","2018_1210_1058_08_LONT",2018,12,10,10,58,7.71,23,3.74,121,20.29,18.75,4.61,99,5.3,112,0.31,0.1,0.1,"F",250,"C",121.338166666667,23.0623333333333,"24101057.P18","201812101058_LONT_24101057.P18.asc",20,24.59766,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71,23.0623,121.3381,18.75,4.61,241.35,27.96,125.72,22.2,67.63,72.79,2.43e+22,4.19,3487.71,"BATS_5896",3487.71,0,0,121.3381,23.0623,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.338166666667,23.0623333333333,18.75,4.45,4.4,"BATS",241.35,27.96,125.72,22.2,67.63,72.79,"BATS",0,1,0,1,"LONT","鹿野","臺東縣","鹿野鄉","CWB_BH",121.1299,22.9064,-90,"龍田村北二路66號",262496.672,2534129.803,639.556,NA,NA,NA,NA,NA,NA,639.556,"pick",NA,NA,NA,NA,33.2532535099951,33.2532535099951
"B001084","2018_1212_1137_55","2018_1212_1137_55_SNS",2018,12,12,11,37,54.98,23,5.22,120,40.65,6.42,3.87,99,8.9,21,0.33,0.1,0.1,"F",229,"C",120.6775,23.087,"24121137.P18","201812121137_SNS_24121137.P18.asc",20,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.98,23.087,120.6775,6.42,3.87,346.61,68.97,-12.73,81.24,78.13,-158.48,2.4e+21,3.52,2274.98,"BATS_5897",2274.98,0,0,120.6775,23.087,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120.6775,23.087,6.42,3.68,3.77,"BATS",346.61,68.97,-12.73,81.24,78.13,-158.48,"BATS",0,0,0,0,"SNS","曾文","台南市","楠西區","CWB_BH",120.4973,23.2198,156,"台南市楠西區密枝村70號",197721.319,2568917.043,599.802,NA,NA,NA,NA,NA,NA,599.802,"pick",NA,NA,NA,NA,24.4547502338503,24.4547502338503
"B001085","2018_1212_1137_55","2018_1212_1137_55_STYH",2018,12,12,11,37,54.98,23,5.22,120,40.65,6.42,3.87,99,8.9,21,0.33,0.1,0.1,"F",229,"C",120.6775,23.087,"24121137.P18","201812121137_STYH_24121137.P18.asc",20,22.40234,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.98,23.087,120.6775,6.42,3.87,346.61,68.97,-12.73,81.24,78.13,-158.48,2.4e+21,3.52,2274.98,"BATS_5897",2274.98,0,0,120.6775,23.087,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120.6775,23.087,6.42,3.68,3.77,"BATS",346.61,68.97,-12.73,81.24,78.13,-158.48,"BATS",0,0,0,0,"STYH","桃源","高雄市","桃源區","CWB_BH",120.7811,23.1794,5,"南橫公路三段201號",226760.793,2564371.158,760,NA,NA,NA,NA,NA,NA,760,"pick",NA,NA,NA,NA,16.078354424505,16.078354424505
"B001086","2018_1212_1324_24","2018_1212_1324_24_EAH",2018,12,12,13,24,23.76,23,54.37,121,31.4,12.37,5.09,99,7.3,73,0.31,0.1,0.1,"F",281,"B",121.523333333333,23.9061666666667,"24121324.P18","201812121324_EAH_24121324.P18.asc",20,26.69922,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.76,23.9061,121.5233,12.37,5.09,207.21,42.92,62.06,63.13,53.01,113.55,7.22e+22,4.51,1463.76,"BATS_5898",1463.76,0,0,121.5233,23.9061,0.00760847480650813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.523333333333,23.9061666666667,12.37,4.94,4.7,"BATS",207.21,42.92,62.06,63.13,53.01,113.55,"BATS",0,1,0,1,"EAH","澳花","宜蘭縣","南澳鄉","CWB_BH",121.7393,24.3293,-49,"澳花國小",324197.675,2691898.34,511.236,NA,NA,NA,NA,NA,NA,511.236,"pick",NA,NA,NA,NA,53.2117789215884,53.2117789215884
"B001087","2018_1212_1324_24","2018_1212_1324_24_OWD",2018,12,12,13,24,23.76,23,54.37,121,31.4,12.37,5.09,99,7.3,73,0.31,0.1,0.1,"F",281,"B",121.523333333333,23.9061666666667,"24121324.P18","201812121324_OWD_24121324.P18.asc",20,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.76,23.9061,121.5233,12.37,5.09,207.21,42.92,62.06,63.13,53.01,113.55,7.22e+22,4.51,1463.76,"BATS_5898",1463.76,0,0,121.5233,23.9061,0.00760847480650813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.523333333333,23.9061666666667,12.37,4.94,4.7,"BATS",207.21,42.92,62.06,63.13,53.01,113.55,"BATS",0,1,0,1,"OWD","奧萬大","南投縣","仁愛鄉","CWB_BH",121.1759,23.9545,1263,"親愛村大安路153號",267073.817,2650201.11,760,NA,NA,NA,NA,NA,NA,760,"pick",NA,NA,NA,NA,37.852291555466,37.852291555466
"B001088","2018_1212_1324_24","2018_1212_1324_24_SHUL",2018,12,12,13,24,23.76,23,54.37,121,31.4,12.37,5.09,99,7.3,73,0.31,0.1,0.1,"F",281,"B",121.523333333333,23.9061666666667,"24121324.P18","201812121324_SHUL_24121324.P18.asc",20,22.80078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.76,23.9061,121.5233,12.37,5.09,207.21,42.92,62.06,63.13,53.01,113.55,7.22e+22,4.51,1463.76,"BATS_5898",1463.76,0,0,121.5233,23.9061,0.00760847480650813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.523333333333,23.9061666666667,12.37,4.94,4.7,"BATS",207.21,42.92,62.06,63.13,53.01,113.55,"BATS",0,1,0,1,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,NA,NA,NA,18.4886987373368,18.4886987373368
"B001089","2018_1213_2056_39","2018_1213_2056_39_OWD",2018,12,13,20,56,39.45,24,3.32,121,31.37,19.04,3.63,99,8.8,32,0.28,0.1,0.1,"F",245,"B",121.522833333333,24.0553333333333,"24132056.P18","201812132056_OWD_24132056.P18.asc",20,25.10156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.45,24.0553,121.5228,19.04,3.63,185.53,43.98,80.96,18,46.7,98.62,1.77e+21,3.44,3399.45,"BATS_5899",3399.45,0,0,121.5228,24.0553,0.00495535624927067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.522833333333,24.0553333333333,19.04,3.43,3.7,"BATS",185.53,43.98,80.96,18,46.7,98.62,"BATS",0,1,0,1,"OWD","奧萬大","南投縣","仁愛鄉","CWB_BH",121.1759,23.9545,1263,"親愛村大安路153號",267073.817,2650201.11,760,NA,NA,NA,NA,NA,NA,760,"pick",NA,NA,NA,NA,41.6328977612657,41.6328977612657
"B001090","2018_1215_2121_05","2018_1215_2121_05_CHKH",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_CHKH_24152120.P18.asc",19.99219,29.39062,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"CHKH","博愛","臺東縣","成功鎮","CWB_BH",121.3957,23.1917,-93,"忠孝國小博愛分校",289678.09,2565771.448,409.563,NA,NA,NA,NA,NA,NA,409.563,"pick",NA,84.563690186,84.631980896,84.597835541,86.3156546867369,84.597835541
"B001091","2018_1215_2121_05","2018_1215_2121_05_CHY",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_CHY_24152120.P18.asc",20,37.80469,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"CHY","嘉義市","嘉義市","西區","CWB_BH",120.4325,23.4963,27,"北湖里海口寮24號",191209.357,2599561.676,247.945,201.48,NA,"D2","D","-",248,247.945,"pick","",153.921844482,155.529251099,154.7255477905,156.568250743885,154.7255477905
"B001092","2018_1215_2121_05","2018_1215_2121_05_EAH",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_EAH_24152120.P18.asc",20,29,0,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"EAH","澳花","宜蘭縣","南澳鄉","CWB_BH",121.7393,24.3293,-49,"澳花國小",324197.675,2691898.34,511.236,NA,NA,NA,NA,NA,NA,511.236,"pick",NA,73.996376038,73.094825745,73.5456008915,75.6961284941311,73.5456008915
"B001093","2018_1215_2121_05","2018_1215_2121_05_EDH",2018,12,15,21,21,5.48,23,44.04,121,54.61,32.87,5.8,99,35.9,128,0.27,0.3,0.2,"F",268,"B",121.910166666667,23.734,"24152120.P18","201812152121_EDH_24152120.P18.asc",20,31.39844,9,5.4,121.86,23.71,31.6,5.2,71,56,-176,338,86,-34,1265.4,"CMT_887",5.48,23.734,121.9101,32.87,5.8,82.04,57.54,-176.26,350.03,86.85,-32.51,4.34e+23,5.03,1265.48,"BATS_5900",1265.4,0.0799999999999272,0.0799999999999272,121.86,23.71,6.01764096451271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.910166666667,23.734,32.87,5.68,5.2,"CMT",71,56,-176,338,86,-34,"CMT",0,0,1,0,"EDH","東河","臺東縣","東河鄉","CWB_BH",121.3039,22.9725,-221,"東河村16鄰35號",280331.122,2541475.601,519.107,663.94,1,NA,NA,NA,NA,663.94,"EGDT.mea",NA,108.018692017,108.023780823,108.02123642,109.707917325961,108.02123642
